,CustomerID,Recence,Frequence,Montant,Cluster_KMeans,Cluster_CAH
1381,14223.0,92,3,991.13,0,2
1382,14224.0,110,4,1050.12,0,2
1383,14226.0,29,5,2232.19,0,2
1384,14227.0,26,10,3350.96,0,2
1385,14229.0,52,3,1547.2,0,2
1386,14231.0,184,3,925.71,1,1
1387,14232.0,43,5,2048.07,0,2
1388,14233.0,49,4,1462.72,0,2
1389,14234.0,22,4,775.46,0,2
1390,14235.0,75,5,3144.86,0,2
1391,14236.0,81,2,490.86,0,2
1392,14237.0,373,1,161.0,1,1
1393,14238.0,326,1,146.85,1,1
1394,14239.0,43,11,2380.85,0,2
1395,14240.0,30,2,890.34,0,2
1396,14241.0,184,1,213.70000000000002,1,1
1397,14242.0,235,2,280.55,1,1
1398,14243.0,9,10,2588.77,0,2
1399,14245.0,220,2,1693.45,1,1
1400,14246.0,111,3,1474.06,0,2
1401,14247.0,278,1,136.76999999999998,1,1
1402,14248.0,318,1,302.58,1,1
1403,14250.0,7,3,1904.05,0,2
1404,14251.0,2,5,2879.7000000000003,0,2
1405,14256.0,260,2,969.0600000000001,1,1
1406,14257.0,64,5,3099.7200000000003,0,2
1407,14258.0,9,9,12669.98,0,2
1408,14259.0,142,1,120.0,0,2
1409,14261.0,51,2,1163.45,0,2
1410,14262.0,8,8,2618.23,0,2
1411,14264.0,155,2,333.97,1,2
1412,14265.0,109,2,530.18,0,2
1413,14267.0,163,3,1516.24,1,1
1414,14270.0,332,1,492.65000000000003,1,1
1415,14271.0,226,1,112.32,1,1
1416,14272.0,74,2,437.96,0,2
1417,14273.0,51,4,559.97,0,2
1418,14276.0,99,3,1119.74,0,2
1419,14277.0,15,3,4216.2,0,2
1420,14280.0,197,1,134.04,1,1
1421,14282.0,3,15,3729.34,3,2
1422,14284.0,31,2,595.25,0,2
1423,14285.0,21,4,1910.01,0,2
1424,14286.0,24,3,4628.75,0,2
1425,14287.0,8,3,176.63,0,2
1426,14288.0,213,1,426.6,1,1
1427,14289.0,9,6,911.26,0,2
1428,14290.0,11,5,2314.65,0,2
1429,14291.0,2,11,3883.25,0,2
1430,14292.0,8,9,4871.93,0,2
1431,14293.0,3,4,1046.56,0,2
1432,14295.0,40,1,166.20000000000002,0,2
1433,14297.0,18,4,1305.33,0,2
1434,14298.0,8,44,51527.3,3,4
1435,14299.0,8,9,3965.62,0,2
1436,14300.0,19,1,43.2,0,2
1437,14301.0,117,1,640.14,0,2
1438,14304.0,223,1,383.45,1,1
1439,14305.0,71,3,1858.96,0,2
1440,14306.0,51,2,2093.32,0,2
1441,14307.0,89,6,2995.72,0,2
1442,14309.0,8,9,2352.53,0,2
1443,14311.0,243,1,310.26,1,1
1444,14312.0,47,6,1611.59,0,2
1445,14314.0,107,1,120.0,0,2
1446,14315.0,45,6,2481.13,0,2
1447,14317.0,65,1,508.58000000000004,0,2
1448,14320.0,207,2,477.79,1,1
1449,14321.0,11,5,1530.75,0,2
1450,14323.0,115,2,605.0600000000001,0,2
1451,14326.0,242,1,183.85,1,1
1452,14327.0,163,1,311.65,1,2
1453,14329.0,17,7,5014.84,0,2
1454,14331.0,124,2,462.65999999999997,0,2
1455,14332.0,23,3,866.31,0,2
1456,14333.0,68,1,415.2,0,2
1457,14334.0,17,8,2552.21,0,2
1458,14335.0,16,2,468.26,0,2
1459,14336.0,17,4,1614.91,0,2
1460,14338.0,161,2,588.22,1,1
1461,14339.0,243,1,309.52,1,1
1462,14340.0,219,1,134.7,1,1
1463,14341.0,45,8,2182.28,0,2
1464,14342.0,21,4,668.5600000000001,0,2
1465,14344.0,127,8,889.9300000000001,0,2
1466,14345.0,39,1,108.97999999999999,0,2
1467,14346.0,121,2,1021.58,0,2
1468,14348.0,260,1,409.57,1,1
1469,14349.0,10,1,133.5,0,2
1470,14350.0,274,1,282.93,1,1
1471,14351.0,165,1,51.0,1,2
1472,14352.0,157,4,1078.96,1,2
1473,14353.0,215,1,90.6,1,1
1474,14354.0,6,2,163.62,0,2
1475,14355.0,366,1,174.4,1,1
1476,14356.0,80,2,701.23,0,2
1477,14357.0,43,1,225.77,0,2
1478,14359.0,19,3,912.18,0,2
1479,14360.0,32,4,2128.23,0,2
1480,14362.0,22,1,161.2,0,2
1481,14364.0,109,8,3717.35,0,2
1482,14367.0,8,16,9261.52,3,2
1483,14368.0,320,1,155.0,1,1
1484,14371.0,295,1,100.5,1,1
1485,14373.0,358,1,76.55,1,1
1486,14375.0,185,1,257.68,1,1
1487,14377.0,191,2,617.05,1,1
1488,14379.0,44,2,348.1,0,2
1489,14381.0,52,1,202.68,0,2
1490,14382.0,26,1,626.0699999999999,0,2
1491,14383.0,38,3,1247.69,0,2
1492,14385.0,9,3,202.11,0,2
1493,14386.0,297,1,142.4,1,1
1494,14387.0,33,3,1770.56,0,2
1495,14388.0,10,8,3212.84,0,2
1496,14389.0,65,2,1043.46,0,2
1497,14390.0,10,9,4652.82,0,2
1498,14393.0,218,1,67.95,1,1
1499,14395.0,2,9,3507.71,0,2
1500,14396.0,65,2,487.99,0,2
1501,14397.0,3,19,2612.96,3,2
1502,14400.0,149,1,574.7,1,2
1503,14401.0,4,13,4051.48,0,2
1504,14403.0,130,4,1475.81,0,2
1505,14404.0,34,6,1474.32,0,2
1506,14406.0,119,1,156.75,0,2
1507,14407.0,107,6,2157.73,0,2
1508,14408.0,11,7,2606.53,0,2
1509,14409.0,71,6,2059.4500000000003,0,2
1510,14410.0,92,9,1105.07,0,2
1511,14411.0,311,1,1063.0,1,1
1512,14412.0,43,2,770.03,0,2
1513,14413.0,362,1,122.7,1,1
1514,14414.0,92,7,1496.98,0,2
1515,14415.0,1,13,5900.28,0,2
1516,14416.0,22,2,490.22,0,2
1517,14418.0,4,3,1937.25,0,2
1518,14419.0,11,6,1058.06,0,2
1519,14420.0,99,1,387.52,0,2
1520,14421.0,57,2,813.11,0,2
1521,14422.0,1,6,4263.64,0,2
1522,14423.0,218,1,265.2,1,1
1523,14424.0,18,1,322.08,0,2
1524,14426.0,24,10,4481.67,0,2
1525,14427.0,50,2,363.34000000000003,0,2
1526,14428.0,7,5,1244.83,0,2
1527,14431.0,303,1,470.36,1,1
1528,14432.0,10,6,2255.51,0,2
1529,14434.0,22,6,1372.8,0,2
1530,14436.0,99,1,89.06,0,2
1531,14437.0,366,1,63.0,1,1
1532,14438.0,306,1,131.9,1,1
1533,14439.0,320,1,2661.24,1,1
1534,14440.0,8,5,2357.6800000000003,0,2
1535,14441.0,1,4,1712.89,0,2
1536,14442.0,205,2,1589.82,1,1
1537,14443.0,54,4,1420.2,0,2
1538,14446.0,1,4,1039.58,0,2
1539,14447.0,19,5,1163.23,0,2
1540,14448.0,9,2,375.35,0,2
1541,14449.0,19,4,907.1,0,2
1542,14450.0,181,3,483.25,1,1
1543,14451.0,60,2,662.59,0,2
1544,14452.0,11,2,264.44,0,2
1545,14453.0,190,1,119.93,1,1
1546,14456.0,5,9,3062.4,0,2
1547,14457.0,311,1,113.64,1,1
1548,14459.0,155,1,1837.92,1,2
1549,14460.0,110,3,434.34,0,2
1550,14461.0,148,3,2103.06,1,2
1551,14462.0,66,11,2004.02,0,2
1552,14463.0,98,3,529.62,0,2
1553,14465.0,247,3,1058.6200000000001,1,1
1554,14466.0,29,7,2272.4,0,2
1555,14467.0,18,4,598.76,0,2
1556,14470.0,12,2,461.19,0,2
1557,14472.0,104,8,1936.84,0,2
1558,14473.0,74,2,234.34000000000003,0,2
1559,14474.0,46,1,547.66,0,2
1560,14475.0,72,3,925.85,0,2
1561,14476.0,257,1,215.7,1,1
1562,14477.0,20,4,1309.6,0,2
1563,14479.0,254,2,316.25,1,1
1564,14480.0,11,1,279.05,0,2
1565,14481.0,165,2,636.51,1,1
1566,14482.0,18,6,2068.15,0,2
1567,14483.0,282,1,137.1,1,1
1568,14484.0,50,1,321.92,0,2
1569,14485.0,39,1,165.75,0,2
1570,14487.0,27,6,1196.33,0,2
1571,14488.0,68,1,1064.28,0,2
1572,14489.0,207,1,463.38,1,1
1573,14491.0,175,2,340.93,1,1
1574,14493.0,7,5,2383.2400000000002,0,2
1575,14494.0,26,1,139.56,0,2
1576,14495.0,51,2,123.8,0,2
1577,14496.0,312,2,538.8100000000001,1,1
1578,14497.0,309,1,475.37,1,1
1579,14498.0,43,5,1957.32,0,2
1580,14499.0,26,3,815.32,0,2
1581,14500.0,88,3,356.85,0,2
1582,14501.0,184,2,251.21,1,1
1583,14502.0,20,11,2470.67,0,2
1584,14503.0,3,6,3543.26,0,2
1585,14504.0,47,4,673.26,0,2
1586,14505.0,17,8,5905.64,0,2
1587,14506.0,17,5,2012.17,0,2
1588,14507.0,24,6,1383.18,0,2
1589,14508.0,22,2,276.42,0,2
1590,14511.0,11,5,1314.81,0,2
1591,14512.0,188,2,275.28,1,1
1592,14513.0,101,3,455.59000000000003,0,2
1593,14514.0,61,3,1055.35,0,2
1594,14515.0,18,6,2102.09,0,2
1595,14517.0,33,2,330.45,0,2
1596,14518.0,64,1,174.37,0,2
1597,14520.0,2,2,270.6,0,2
1598,14522.0,24,4,974.54,0,2
1599,14523.0,108,1,241.09,0,2
1600,14524.0,32,9,1867.68,0,2
1601,14525.0,20,9,4332.2,0,2
1602,14527.0,3,55,8508.82,3,4
1603,14528.0,37,1,364.21999999999997,0,2
1604,14529.0,60,3,620.04,0,2
1605,14530.0,26,6,2925.91,0,2
1606,14532.0,236,4,932.85,1,1
1607,14533.0,25,7,1949.72,0,2
1608,14534.0,3,18,4447.05,3,2
1609,14535.0,60,3,2864.19,0,2
1610,14536.0,260,1,171.8,1,1
1611,14537.0,58,1,355.56,0,2
1612,14538.0,65,2,388.25,0,2
1613,14539.0,16,2,537.48,0,2
1614,14540.0,10,3,996.26,0,2
1615,14541.0,59,8,1461.65,0,2
1616,14542.0,186,1,103.25,1,1
1617,14543.0,29,16,3630.33,3,2
1618,14544.0,24,2,2024.45,0,2
1619,14546.0,5,5,2578.09,0,2
1620,14547.0,4,8,4007.54,0,2
1621,14548.0,151,2,652.8,1,2
1622,14549.0,311,1,289.24,1,1
1623,14550.0,11,2,765.62,0,2
1624,14551.0,18,2,186.23,0,2
1625,14552.0,152,1,165.07,1,2
1626,14553.0,19,5,859.27,0,2
1627,14554.0,10,4,2381.04,0,2
1628,14555.0,57,2,324.14,0,2
1629,14557.0,85,1,788.38,0,2
1630,14560.0,7,22,2237.77,3,2
1631,14561.0,76,3,1080.76,0,2
1632,14562.0,4,18,5074.77,3,2
1633,14565.0,96,4,3099.12,0,2
1634,14566.0,111,1,1432.0,0,2
1635,14567.0,57,2,1530.3600000000001,0,2
1636,14569.0,1,1,227.39,0,2
1637,14570.0,281,2,218.06,1,1
1638,14572.0,3,7,2832.84,0,2
1639,14573.0,180,9,1653.42,1,2
1640,14576.0,372,1,35.400000000000006,1,1
1641,14577.0,13,4,859.71,0,2
1642,14578.0,3,1,168.63,0,2
1643,14581.0,17,1,138.6,0,2
1644,14582.0,41,1,114.11,0,2
1645,14583.0,6,5,1052.55,0,2
1646,14584.0,169,4,1042.26,1,1
1647,14585.0,50,1,157.05,0,2
1648,14586.0,277,1,237.36,1,1
1649,14587.0,19,9,1601.14,0,2
1650,14589.0,372,1,39.75,1,1
1651,14591.0,15,4,1447.14,0,2
1652,14592.0,35,3,570.46,0,2
1653,14593.0,22,3,617.99,0,2
1654,14594.0,7,2,379.83,0,2
1655,14595.0,20,6,1740.6,0,2
1656,14597.0,11,2,883.15,0,2
1657,14598.0,44,1,221.97,0,2
1658,14600.0,306,1,393.33000000000004,1,1
1659,14601.0,11,1,213.96,0,2
1660,14603.0,275,1,660.0,1,1
1661,14606.0,1,93,12156.65,3,4
1662,14607.0,16,14,16569.5,3,2
1663,14608.0,4,4,1785.15,0,2
1664,14609.0,72,4,601.56,0,2
1665,14616.0,243,3,406.08000000000004,1,1
1666,14618.0,9,3,553.44,0,2
1667,14619.0,246,1,394.44,1,1
1668,14620.0,206,2,412.78000000000003,1,1
1669,14621.0,1,5,1788.3600000000001,0,2
1670,14622.0,185,1,320.58000000000004,1,1
1671,14623.0,32,5,889.25,0,2
1672,14624.0,57,2,225.85,0,2
1673,14625.0,196,2,899.63,1,1
1674,14626.0,24,4,2791.27,0,2
1675,14628.0,91,2,671.96,0,2
1676,14629.0,4,2,959.01,0,2
1677,14631.0,51,3,1006.98,0,2
1678,14632.0,263,1,114.56,1,1
1679,14633.0,266,1,344.90000000000003,1,1
1680,14636.0,36,2,609.85,0,2
1681,14638.0,51,1,443.6,0,2
1682,14639.0,52,6,2984.49,0,2
1683,14640.0,24,6,2125.08,0,2
1684,14641.0,22,1,110.46,0,2
1685,14642.0,59,1,96.12,0,2
1686,14643.0,170,2,693.8100000000001,1,1
1687,14644.0,68,2,830.76,0,2
1688,14645.0,157,2,597.09,1,2
1689,14646.0,2,73,280206.02,2,3
1690,14647.0,201,1,243.22,1,1
1691,14649.0,5,4,1417.29,0,2
1692,14651.0,67,2,654.6,0,2
1693,14652.0,77,1,114.18,0,2
1694,14653.0,1,7,1947.55,0,2
1695,14655.0,8,4,1932.23,0,2
1696,14656.0,169,2,291.05,1,1
1697,14657.0,18,4,848.22,0,2
1698,14658.0,5,2,247.15,0,2
1699,14659.0,9,9,2529.93,0,2
1700,14660.0,87,2,285.74,0,2
1701,14661.0,27,1,107.95,0,2
1702,14662.0,29,4,771.17,0,2
1703,14664.0,20,2,637.89,0,2
1704,14665.0,61,5,1835.7,0,2
1705,14666.0,24,1,195.25,0,2
1706,14667.0,11,25,9241.2,3,2
1707,14669.0,242,3,1269.99,1,1
1708,14670.0,280,2,411.53,1,1
1709,14672.0,235,2,765.55,1,1
1710,14673.0,3,5,1736.4,0,2
1711,14675.0,16,1,604.75,0,2
1712,14676.0,31,6,2548.2400000000002,0,2
1713,14680.0,25,16,28754.11,3,4
1714,14681.0,71,3,498.95,0,2
1715,14682.0,188,2,52.0,1,1
1716,14684.0,26,5,1236.28,0,2
1717,14687.0,107,1,628.38,0,2
1718,14688.0,8,21,5630.87,3,2
1719,14689.0,209,1,112.8,1,1
1720,14690.0,44,2,371.7,0,2
1721,14691.0,31,5,2114.33,0,2
1722,14692.0,137,4,591.55,0,2
1723,14693.0,265,1,172.9,1,1
1724,14696.0,4,7,2078.95,0,2
1725,14697.0,218,2,188.60999999999999,1,1
1726,14698.0,2,5,1250.76,0,2
1727,14699.0,214,1,109.13000000000001,1,1
1728,14700.0,32,3,2235.3,0,2
1729,14701.0,11,9,2549.37,0,2
1730,14702.0,1,17,3292.14,3,2
1731,14703.0,15,1,318.17,0,2
1732,14704.0,11,9,1546.91,0,2
1733,14705.0,199,1,179.0,1,1
1734,14708.0,3,3,1126.37,0,2
1735,14709.0,15,13,4921.04,0,2
1736,14710.0,14,4,606.13,0,2
1737,14711.0,10,11,2868.8,0,2
1738,14712.0,29,3,917.07,0,2
1739,14713.0,9,11,2666.36,0,2
1740,14714.0,24,1,160.19,0,2
1741,14715.0,25,4,867.38,0,2
1742,14716.0,43,2,329.68,0,2
1743,14719.0,2,5,1602.13,0,2
1744,14720.0,6,3,663.81,0,2
1745,14722.0,147,1,187.92000000000002,1,2
1746,14723.0,10,6,1158.3,0,2
1747,14725.0,25,1,718.08,0,2
1748,14727.0,274,1,268.58,1,1
1749,14729.0,374,1,313.49,1,1
1750,14730.0,1,8,2005.06,0,2
1751,14731.0,47,3,380.02,0,2
1752,14732.0,8,8,2702.4900000000002,0,2
1753,14733.0,16,12,9585.91,3,2
1754,14735.0,4,32,6065.69,3,2
1755,14737.0,4,3,1164.55,0,2
1756,14738.0,43,7,1314.45,0,2
1757,14739.0,4,7,3902.28,0,2
1758,14740.0,197,3,1448.21,1,1
1759,14741.0,12,6,1400.34,0,2
1760,14744.0,16,7,1099.98,0,2
1761,14745.0,113,5,1220.26,0,2
1762,14747.0,249,1,328.2,1,1
1763,14748.0,29,5,1415.75,0,2
1764,14752.0,44,1,389.64,0,2
1765,14753.0,87,1,563.15,0,2
1766,14754.0,45,2,638.05,0,2
1767,14755.0,10,11,5010.28,0,2
1768,14756.0,15,1,738.96,0,2
1769,14757.0,75,1,420.5,0,2
1770,14758.0,145,4,1484.06,0,2
1771,14759.0,5,3,1625.97,0,2
1772,14760.0,297,1,89.2,1,1
1773,14761.0,59,2,255.9,0,2
1774,14762.0,264,1,300.52,1,1
1775,14764.0,47,1,278.3,0,2
1776,14765.0,29,3,254.11,0,2
1777,14766.0,8,6,2473.37,0,2
1778,14768.0,17,2,192.60000000000002,0,2
1779,14769.0,3,8,10674.75,0,2
1780,14770.0,232,2,876.42,1,1
1781,14772.0,112,1,139.26,0,2
1782,14775.0,58,3,1011.9,0,2
1783,14776.0,51,11,2538.3,0,2
1784,14778.0,127,2,730.86,0,2
1785,14779.0,281,3,386.15,1,1
1786,14780.0,55,2,447.68,0,2
1787,14782.0,320,1,200.10000000000002,1,1
1788,14784.0,26,2,289.99,0,2
1789,14785.0,10,2,77.4,0,2
1790,14788.0,7,2,679.4399999999999,0,2
1791,14789.0,29,1,197.64,0,2
1792,14790.0,17,4,745.06,0,2
1793,14792.0,64,1,6.2,0,2
1794,14793.0,21,1,228.99,0,2
1795,14794.0,3,7,1319.91,0,2
1796,14795.0,166,1,131.45000000000002,1,2
1797,14796.0,1,17,8022.49,3,2
1798,14798.0,53,3,173.74,0,2
1799,14799.0,51,1,157.7,0,2
1800,14800.0,48,12,4339.74,0,2
1801,14801.0,61,1,193.14,0,2
1802,14803.0,162,3,845.55,1,1
1803,14804.0,9,1,353.27,0,2
1804,14805.0,15,4,554.65,0,2
1805,14806.0,75,1,193.39000000000001,0,2
1806,14808.0,40,8,2741.17,0,2
1807,14810.0,41,11,2087.88,0,2
1808,14813.0,370,2,155.43,1,1
1809,14815.0,37,2,778.5,0,2
1810,14816.0,197,1,271.85,1,1
1811,14817.0,200,2,1110.34,1,1
1812,14818.0,74,3,657.8,0,2
1813,14819.0,64,2,272.07,0,2
1814,14820.0,21,4,507.29,0,2
1815,14821.0,367,1,48.800000000000004,1,1
1816,14823.0,180,3,321.43,1,1
1817,14824.0,10,4,1127.71,0,2
1818,14825.0,4,12,2226.91,0,2
1819,14828.0,197,3,2139.76,1,1
1820,14829.0,29,4,697.55,0,2
1821,14830.0,53,1,197.13,0,2
1822,14834.0,18,6,1720.3,0,2
1823,14836.0,10,3,102.44999999999999,0,2
1824,14837.0,90,4,1649.5,0,2
1825,14840.0,268,1,62.85,1,1
1826,14841.0,53,6,3295.76,0,2
1827,14842.0,44,4,2824.69,0,2
1828,14844.0,64,4,3189.81,0,2
1829,14847.0,149,1,309.4,1,2
1830,14849.0,22,25,7930.54,3,2
1831,14850.0,312,1,325.75,1,1
1832,14851.0,23,2,511.35,0,2
1833,14852.0,58,6,2836.69,0,2
1834,14853.0,24,2,475.8,0,2
1835,14854.0,78,7,2759.83,0,2
1836,14855.0,119,2,645.65,0,2
1837,14856.0,36,3,1311.3799999999999,0,2
1838,14857.0,60,2,1173.12,0,2
1839,14859.0,13,4,1353.74,0,2
1840,14860.0,19,1,170.32,0,2
1841,14861.0,52,1,125.79,0,2
1842,14862.0,26,2,841.1999999999999,0,2
1843,14863.0,29,1,266.76,0,2
1844,14865.0,7,2,52.2,0,2
1845,14866.0,11,12,14389.9,3,2
1846,14867.0,186,3,710.28,1,1
1847,14868.0,3,8,2953.59,0,2
1848,14869.0,9,2,725.7,0,2
1849,14870.0,262,1,327.25,1,1
1850,14871.0,3,4,522.38,0,2
1851,14873.0,210,1,519.68,1,1
1852,14875.0,108,2,1465.3200000000002,0,2
1853,14878.0,13,9,1485.54,0,2
1854,14880.0,77,3,706.19,0,2
1855,14881.0,20,1,255.4,0,2
1856,14882.0,27,2,589.7,0,2
1857,14883.0,19,6,761.59,0,2
1858,14885.0,132,1,765.3199999999999,0,2
1859,14886.0,253,1,364.8,1,1
1860,14887.0,79,1,1862.0,0,2
1861,14888.0,207,1,369.2,1,1
1862,14889.0,336,1,135.9,1,1
1863,14890.0,254,1,125.65,1,1
1864,14891.0,148,2,554.38,1,2
1865,14893.0,10,2,1237.8500000000001,0,2
1866,14894.0,85,1,655.75,0,2
1867,14895.0,8,20,11138.710000000001,3,2
1868,14896.0,205,2,468.77000000000004,1,1
1869,14897.0,8,4,1366.38,0,2
1870,14898.0,23,6,1303.52,0,2
1871,14901.0,11,9,1421.29,0,2
1872,14902.0,26,1,332.66,0,2
1873,14903.0,21,5,2810.63,0,2
1874,14904.0,2,2,1025.44,0,2
1875,14905.0,158,2,616.15,1,2
1876,14907.0,3,7,3501.1,0,2
1877,14908.0,74,1,277.8,0,2
1878,14910.0,3,4,434.35,0,2
1879,14911.0,1,201,143825.06,2,4
1880,14912.0,17,2,867.85,0,2
1881,14913.0,36,4,1227.43,0,2
1882,14915.0,91,2,307.48,0,2
1883,14916.0,71,4,1268.98,0,2
1884,14918.0,116,2,1610.15,0,2
1885,14920.0,213,2,977.77,1,1
1886,14921.0,30,2,1316.07,0,2
1887,14923.0,51,1,749.1,0,2
1888,14924.0,246,1,310.05,1,1
1889,14929.0,32,1,223.88,0,2
1890,14930.0,109,3,2372.86,0,2
1891,14931.0,5,5,1257.68,0,2
1892,14932.0,366,1,363.53,1,1
1893,14934.0,82,2,1890.94,0,2
1894,14935.0,297,1,1784.71,1,1
1895,14936.0,34,8,8137.02,0,2
1896,14937.0,57,3,1621.88,0,2
1897,14944.0,30,12,5900.25,0,2
1898,14946.0,14,1,100.9,0,2
1899,14947.0,72,2,290.82,0,2
1900,14948.0,23,6,1101.97,0,2
1901,14950.0,19,1,371.2,0,2
1902,14951.0,79,1,311.69,0,2
1903,14952.0,60,11,8099.49,0,2
1904,14953.0,25,1,289.82,0,2
1905,14954.0,12,1,336.17,0,2
1906,14957.0,253,1,58.49,1,1
1907,14958.0,147,3,499.68,1,2
1908,14959.0,64,4,695.42,0,2
1909,14960.0,8,2,221.27,0,2
1910,14961.0,11,9,7044.68,0,2
1911,14962.0,271,1,126.7,1,1
1912,14963.0,10,5,1487.8,0,2
1913,14964.0,247,1,206.21,1,1
1914,14965.0,96,2,599.0,0,2
1915,14966.0,15,1,191.32,0,2
1916,14967.0,50,1,463.8,0,2
1917,14968.0,30,1,147.59,0,2
1918,14970.0,68,4,1592.06,0,2
1919,14971.0,35,3,1116.57,0,2
1920,14972.0,128,1,114.77,0,2
1921,14973.0,107,3,1314.45,0,2
1922,14974.0,37,1,114.39,0,2
1923,14975.0,57,1,279.94,0,2
1924,14976.0,57,7,790.86,0,2
1925,14978.0,72,5,1931.42,0,2
1926,14981.0,246,1,102.12,1,1
1927,14984.0,19,2,213.27,0,2
1928,14985.0,198,2,296.75,1,1
1929,14987.0,16,2,326.4,0,2
1930,14988.0,212,1,334.54,1,1
1931,14995.0,39,2,233.23000000000002,0,2
1932,14997.0,46,3,546.1999999999999,0,2
1933,14998.0,170,2,429.87,1,1
1934,15000.0,48,1,490.52,0,2
1935,15002.0,116,4,1641.76,0,2
1936,15004.0,147,1,1246.32,1,2
1937,15005.0,16,28,6316.57,3,2
1938,15006.0,51,1,502.09,0,2
1939,15007.0,159,1,156.91,1,2
1940,15009.0,12,3,1261.78,0,2
1941,15010.0,36,1,308.94,0,2
1942,15012.0,54,2,423.04,0,2
1943,15014.0,43,2,260.17,0,2
1944,15016.0,173,1,170.04,1,1
1945,15017.0,34,1,125.58,0,2
1946,15018.0,39,3,496.21000000000004,0,2
1947,15019.0,267,1,266.0,1,1
1948,15021.0,9,9,1914.82,0,2
1949,15022.0,12,4,905.04,0,2
1950,15023.0,3,11,6802.76,0,2
1951,15024.0,10,10,1661.33,0,2
1952,15025.0,33,1,377.01,0,2
1953,15026.0,80,3,469.0,0,2
1954,15027.0,31,4,1066.1499999999999,0,2
1955,15028.0,8,4,627.13,0,2
1956,15030.0,72,2,518.28,0,2
1957,15031.0,4,4,668.14,0,2
1958,15032.0,256,3,4959.1,1,1
1959,15033.0,5,10,2586.67,0,2
1960,15034.0,16,8,4308.61,0,2
1961,15035.0,90,1,252.73000000000002,0,2
1962,15036.0,72,3,465.55,0,2
1963,15038.0,59,6,705.49,0,2
1964,15039.0,10,47,19914.44,3,4
1965,15041.0,170,1,180.35,1,1
1966,15042.0,199,1,135.93,1,1
1967,15043.0,31,1,537.0,0,2
1968,15044.0,19,17,7700.2300000000005,3,2
1969,15045.0,152,2,735.66,1,2
1970,15046.0,9,15,5213.7699999999995,3,2
1971,15047.0,270,1,343.62,1,1
1972,15048.0,65,4,384.05,0,2
1973,15049.0,274,1,121.17000000000002,1,1
1974,15050.0,25,3,1782.09,0,2
1975,15051.0,23,3,1391.61,0,2
1976,15052.0,319,1,215.78,1,1
1977,15053.0,5,3,697.79,0,2
1978,15054.0,12,2,302.1,0,2
1979,15057.0,275,2,1489.5,1,1
1980,15058.0,25,11,2124.9900000000002,0,2
1981,15059.0,41,9,1337.72,0,2
1982,15060.0,8,4,303.09,0,2
1983,15061.0,4,48,54534.14,3,4
1984,15062.0,71,4,987.86,0,2
1985,15063.0,213,1,370.79999999999995,1,1
1986,15065.0,38,4,3158.13,0,2
1987,15066.0,53,1,893.59,0,2
1988,15067.0,78,3,1744.76,0,2
1989,15068.0,46,2,553.36,0,2
1990,15069.0,179,1,1109.53,1,1
1991,15070.0,373,1,106.2,1,1
1992,15071.0,94,2,982.07,0,2
1993,15073.0,10,3,1043.41,0,2
1994,15074.0,105,1,748.87,0,2
1995,15075.0,78,1,773.03,0,2
1996,15076.0,173,1,880.85,1,1
1997,15078.0,7,32,9743.11,3,4
1998,15079.0,213,4,895.61,1,1
1999,15081.0,22,5,504.8,0,2
2000,15083.0,257,1,88.2,1,1
2001,15087.0,282,1,306.94,1,1
2002,15088.0,21,2,1160.07,0,2
2003,15089.0,10,6,2420.84,0,2
2004,15090.0,308,1,381.32,1,1
2005,15091.0,68,1,480.71,0,2
2006,15092.0,215,2,457.81,1,1
2007,15093.0,18,6,4597.02,0,2
2008,15095.0,104,4,1370.6,0,2
2009,15096.0,43,1,219.39000000000001,0,2
2010,15097.0,4,1,248.08,0,2
2011,15098.0,182,3,39916.5,3,4
2012,15099.0,84,1,410.48,0,2
2013,15100.0,334,3,876.0,1,1
2014,15101.0,9,2,317.53,0,2
2015,15103.0,31,2,703.36,0,2
2016,15104.0,197,2,1027.44,1,1
2017,15105.0,18,7,2298.93,0,2
2018,15106.0,18,5,1422.52,0,2
2019,15107.0,311,6,319.5,1,1
2020,15108.0,142,4,1300.25,0,2
2021,15109.0,246,1,484.95,1,1
2022,15110.0,24,4,996.1,0,2
2023,15111.0,29,3,1567.48,0,2
2024,15113.0,10,3,3609.33,0,2
2025,15114.0,30,10,2760.56,0,2
2026,15115.0,18,1,340.11,0,2
2027,15116.0,18,4,1352.75,0,2
2028,15117.0,15,5,1551.78,0,2
2029,15118.0,134,1,244.8,0,2
2030,15119.0,246,1,266.4,1,1
2031,15120.0,134,1,358.82,0,2
2032,15121.0,50,2,457.72,0,2
2033,15122.0,114,3,1633.78,0,2
2034,15123.0,7,2,2199.31,0,2
2035,15124.0,23,2,184.19,0,2
2036,15125.0,25,15,11528.48,3,2
2037,15127.0,66,1,406.53,0,2
2038,15128.0,60,4,1471.0,0,2
2039,15129.0,50,11,3447.4,0,2
2040,15130.0,170,1,330.11,1,1
2041,15132.0,18,5,977.9300000000001,0,2
2042,15133.0,128,3,982.42,0,2
2043,15134.0,15,8,1387.99,0,2
2044,15135.0,239,1,139.05,1,1
2045,15136.0,3,4,1286.7,0,2
2046,15139.0,240,2,178.96,1,1
2047,15140.0,52,7,2354.25,0,2
2048,15142.0,46,1,498.74,0,2
2049,15143.0,226,1,259.45,1,1
2050,15144.0,8,17,6580.44,3,2
2051,15145.0,4,4,1194.73,0,2
